extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
12,4,14,0.4815,0.6087,0.0419,30,54,0.5185,0.6087,0.56,0.0435,1,5.0633,edge
9,2,12,0.3962,0.6957,0.0339,23,53,0.6038,0.6957,0.6465,0.2391,2,9.464,edge
3,2,6,0.1915,0.8261,0.0145,11,47,0.8085,0.8261,0.8172,0.6304,3,6.2889,edge
