extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
5,17,10,0.375,0.4808,0.0502,32,40,0.625,0.4808,0.5435,0.1923,1,30.1918,edge
5,17,10,0.375,0.4808,0.0502,32,40,0.625,0.4808,0.5435,0.1923,2,29.3306,edge
4,14,6,0.2381,0.6154,0.0334,24,42,0.7619,0.6154,0.6809,0.4231,3,28.3588,edge
5,16,9,0.3415,0.5192,0.0468,30,41,0.6585,0.5192,0.5806,0.25,4,26.8325,edge
