extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
4,36,7,0.3235,0.3485,0.0256,47,34,0.6765,0.3485,0.46,0.1818,1,0.7492,edge
1,34,1,0.0606,0.4697,0.0047,36,33,0.9394,0.4697,0.6263,0.4394,2,0.6756,edge
1,34,1,0.0606,0.4697,0.0047,36,33,0.9394,0.4697,0.6263,0.4394,3,0.7003,edge
0,32,2,0.0588,0.4848,0.0047,34,34,0.9412,0.4848,0.64,0.4545,4,0.7796,edge
