extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
0,0,2,0.25,0.75,0.1,2,8,0.75,0.75,0.75,0.5,1,0.5221,edge
0,0,1,0.125,0.875,0.05,1,8,0.875,0.875,0.875,0.75,2,0.4677,edge
0,0,0,0.0,1.0,0.0,0,8,1.0,1.0,1.0,1.0,3,0.4115,edge
