extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
6,2,1,0.14,0.9348,0.0113,9,50,0.86,0.9348,0.8958,0.7826,1,33.0313,edge
3,2,1,0.0851,0.9348,0.0065,6,47,0.9149,0.9348,0.9247,0.8478,2,21.6822,edge
1,2,3,0.0889,0.8913,0.0065,6,45,0.9111,0.8913,0.9011,0.8043,3,18.7615,edge
2,2,4,0.1304,0.8696,0.0097,8,46,0.8696,0.8696,0.8696,0.7391,4,17.5944,edge
0,2,1,0.0227,0.9348,0.0016,3,44,0.9773,0.9348,0.9556,0.913,5,19.0763,edge
