extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
1,2,0,0.1429,0.75,0.05,3,7,0.8571,0.75,0.8,0.625,1,0.0065,edge
3,2,2,0.5556,0.5,0.25,7,9,0.4444,0.5,0.4706,0.0,2,0.0071,edge
2,1,0,0.2222,0.875,0.1,3,9,0.7778,0.875,0.8235,0.625,3,0.0064,edge
