extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
1,2,0,0.1429,0.75,0.05,3,7,0.8571,0.75,0.8,0.625,1,0.5841,edge
2,2,2,0.5,0.5,0.2,6,8,0.5,0.5,0.5,0.0,2,0.3431,edge
1,1,1,0.25,0.75,0.1,3,8,0.75,0.75,0.75,0.5,3,0.2319,edge
1,1,0,0.125,0.875,0.05,2,8,0.875,0.875,0.875,0.75,4,0.2814,edge
