extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
3,5,9,0.2727,0.6957,0.0194,17,44,0.7273,0.6957,0.7111,0.4348,1,24.4472,edge
1,4,5,0.1395,0.8043,0.0097,10,43,0.8605,0.8043,0.8315,0.6739,2,9.2184,edge
1,3,2,0.0682,0.8913,0.0048,6,44,0.9318,0.8913,0.9111,0.8261,3,7.9107,edge
1,3,1,0.0455,0.913,0.0032,5,44,0.9545,0.913,0.9333,0.8696,4,7.8043,edge
