extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
3,6,6,0.4091,0.52,0.0545,15,22,0.5909,0.52,0.5532,0.16,1,0.9327,edge
1,7,2,0.1579,0.64,0.0182,10,19,0.8421,0.64,0.7273,0.52,2,0.8103,edge
1,6,1,0.1,0.72,0.0121,8,20,0.9,0.72,0.8,0.64,3,0.8671,edge
