extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
0,3,3,0.1364,0.76,0.0182,6,22,0.8636,0.76,0.8085,0.64,1,0.0826,edge
0,3,0,0.0,0.88,0.0,3,22,1.0,0.88,0.9362,0.88,2,0.1311,edge
