extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
4,39,8,0.3871,0.2879,0.0279,51,31,0.6129,0.2879,0.3918,0.1061,1,278.1141,edge
2,37,5,0.2258,0.3636,0.0163,44,31,0.7742,0.3636,0.4948,0.2576,2,267.3267,edge
1,37,4,0.1667,0.3788,0.0116,42,30,0.8333,0.3788,0.5208,0.303,3,269.4941,edge
1,37,5,0.2,0.3636,0.014,43,30,0.8,0.3636,0.5,0.2727,4,248.4054,edge
1,37,5,0.2,0.3636,0.014,43,30,0.8,0.3636,0.5,0.2727,5,265.882,edge
