extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
6,20,11,0.4474,0.4038,0.0569,37,38,0.5526,0.4038,0.4667,0.0769,1,2.7469,edge
3,17,5,0.2105,0.5769,0.0268,25,38,0.7895,0.5769,0.6667,0.4231,2,2.9769,edge
2,16,4,0.1579,0.6154,0.0201,22,38,0.8421,0.6154,0.7111,0.5,3,2.7328,edge
