extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
5,36,8,0.3714,0.3333,0.0302,49,35,0.6286,0.3333,0.4356,0.1364,1,0.7366,edge
3,36,4,0.2121,0.3939,0.0163,43,33,0.7879,0.3939,0.5253,0.2879,2,0.7622,edge
2,34,5,0.2059,0.4091,0.0163,41,34,0.7941,0.4091,0.54,0.303,3,0.7981,edge
1,32,6,0.2,0.4242,0.0163,39,35,0.8,0.4242,0.5545,0.3182,4,0.7446,edge
