extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
16,34,12,0.4242,0.4524,0.0268,62,66,0.5758,0.4524,0.5067,0.119,1,7.2341,edge
11,33,8,0.3065,0.5119,0.0182,52,62,0.6935,0.5119,0.589,0.2857,2,6.9988,edge
