extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
4,36,7,0.3235,0.3485,0.0256,47,34,0.6765,0.3485,0.46,0.1818,1,1.5792,edge
1,34,1,0.0606,0.4697,0.0047,36,33,0.9394,0.4697,0.6263,0.4394,2,1.5331,edge
1,34,1,0.0606,0.4697,0.0047,36,33,0.9394,0.4697,0.6263,0.4394,3,1.503,edge
1,34,1,0.0606,0.4697,0.0047,36,33,0.9394,0.4697,0.6263,0.4394,4,1.4882,edge
