extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
4,27,8,0.4138,0.3269,0.0401,39,29,0.5862,0.3269,0.4198,0.0962,1,0.9028,edge
6,27,3,0.2903,0.4231,0.0301,36,31,0.7097,0.4231,0.5301,0.25,2,1.1055,edge
6,30,2,0.2857,0.3846,0.0268,38,28,0.7143,0.3846,0.5,0.2308,3,1.5631,edge
5,27,2,0.2333,0.4423,0.0234,34,30,0.7667,0.4423,0.561,0.3077,4,0.9369,edge
5,26,1,0.1935,0.4808,0.0201,32,31,0.8065,0.4808,0.6024,0.3654,5,1.1442,edge
