extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
3,8,5,0.4,0.48,0.0485,16,20,0.6,0.48,0.5333,0.16,1,0.8521,edge
0,5,3,0.15,0.68,0.0182,8,20,0.85,0.68,0.7556,0.56,2,0.832,edge
0,4,1,0.0476,0.8,0.0061,5,21,0.9524,0.8,0.8696,0.76,3,1.0396,edge
0,5,0,0.0,0.8,0.0,5,20,1.0,0.8,0.8889,0.8,4,0.6273,edge
