extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
8,17,9,0.3953,0.5,0.0569,34,43,0.6047,0.5,0.5474,0.1731,1,3.358,edge
5,13,4,0.2045,0.6731,0.0301,22,44,0.7955,0.6731,0.7292,0.5,2,3.9323,edge
4,12,3,0.1591,0.7115,0.0234,19,44,0.8409,0.7115,0.7708,0.5769,3,3.0125,edge
