extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
7,6,10,0.3617,0.6522,0.031,23,47,0.6383,0.6522,0.6452,0.2826,1,8.6037,edge
5,4,6,0.234,0.7826,0.02,15,47,0.766,0.7826,0.7742,0.5435,2,4.5947,edge
14,6,3,0.3148,0.8043,0.031,23,54,0.6852,0.8043,0.74,0.4348,3,3.8561,edge
