extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
0,2,2,1.0,0.0,0.3333,4,2,0.0,0.0,,0.0,1,0.0072,edge
0,2,0,0.0,0.5,0.0,2,2,1.0,0.5,0.6667,0.5,2,0.0049,edge
