extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
0,1,3,0.125,0.84,0.0182,4,24,0.875,0.84,0.8571,0.72,1,2.155,edge
0,1,0,0.0,0.96,0.0,1,24,1.0,0.96,0.9796,0.96,2,2.4521,edge
