extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
0,6,4,0.2105,0.6,0.0242,10,19,0.7895,0.6,0.6818,0.44,1,1.3532,edge
0,6,1,0.0526,0.72,0.0061,7,19,0.9474,0.72,0.8182,0.68,2,2.0551,edge
0,6,0,0.0,0.76,0.0,6,19,1.0,0.76,0.8636,0.76,3,1.398,edge
