extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
5,4,11,0.3404,0.6739,0.0258,20,47,0.6596,0.6739,0.6667,0.3261,1,3.7133,edge
5,4,9,0.2979,0.7174,0.0226,18,47,0.7021,0.7174,0.7097,0.413,2,3.2791,edge
