extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
2,35,6,0.2424,0.3788,0.0186,43,33,0.7576,0.3788,0.5051,0.2576,1,289.9533,edge
1,34,4,0.1515,0.4242,0.0116,39,33,0.8485,0.4242,0.5657,0.3485,2,334.3947,edge
0,32,3,0.0882,0.4697,0.007,35,34,0.9118,0.4697,0.62,0.4242,3,338.2041,edge
