extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
11,44,13,0.7273,0.1364,0.0558,68,33,0.2727,0.1364,0.1818,0.0,1,84.9625,edge
3,43,3,0.2308,0.303,0.014,49,26,0.7692,0.303,0.4348,0.2121,2,84.6028,edge
1,43,2,0.125,0.3182,0.007,46,24,0.875,0.3182,0.4667,0.2727,3,82.6423,edge
0,41,5,0.2,0.303,0.0116,46,25,0.8,0.303,0.4396,0.2273,4,87.3978,edge
