extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
2,19,3,0.1429,0.5769,0.0167,24,35,0.8571,0.5769,0.6897,0.4808,1,38.5824,edge
1,19,2,0.0882,0.5962,0.01,22,34,0.9118,0.5962,0.7209,0.5385,2,18.2656,edge
1,19,2,0.0882,0.5962,0.01,22,34,0.9118,0.5962,0.7209,0.5385,3,20.8865,edge
1,19,1,0.0588,0.6154,0.0067,21,34,0.9412,0.6154,0.7442,0.5769,4,18.4685,edge
