extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
2,13,4,0.1463,0.6731,0.0201,19,41,0.8537,0.6731,0.7527,0.5577,1,26.3654,edge
5,15,14,0.4524,0.4423,0.0635,34,42,0.5476,0.4423,0.4894,0.0769,2,24.7327,edge
3,14,6,0.2195,0.6154,0.0301,23,41,0.7805,0.6154,0.6882,0.4423,3,25.6108,edge
3,14,6,0.2195,0.6154,0.0301,23,41,0.7805,0.6154,0.6882,0.4423,4,23.2272,edge
