extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
9,4,17,0.5098,0.5435,0.0419,30,51,0.4902,0.5435,0.5155,0.0,1,11.9416,edge
10,2,8,0.3333,0.7826,0.029,20,54,0.6667,0.7826,0.72,0.3913,2,5.2995,edge
6,2,7,0.26,0.8043,0.021,15,50,0.74,0.8043,0.7708,0.5217,3,4.7611,edge
5,2,7,0.2449,0.8043,0.0194,14,49,0.7551,0.8043,0.7789,0.5435,4,3.7498,edge
