extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
5,23,12,0.5,0.3269,0.0569,40,34,0.5,0.3269,0.3953,0.0,1,2.8193,edge
4,21,9,0.3714,0.4231,0.0435,34,35,0.6286,0.4231,0.5057,0.1731,2,2.8383,edge
3,21,9,0.3529,0.4231,0.0401,33,34,0.6471,0.4231,0.5116,0.1923,3,3.0806,edge
