extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
7,21,7,0.3684,0.4615,0.0468,35,38,0.6316,0.4615,0.5333,0.1923,1,2.9828,edge
4,20,3,0.1944,0.5577,0.0234,27,36,0.8056,0.5577,0.6591,0.4231,2,3.031,edge
2,20,3,0.1471,0.5577,0.0167,25,34,0.8529,0.5577,0.6744,0.4615,3,2.8084,edge
1,20,3,0.1212,0.5577,0.0134,24,33,0.8788,0.5577,0.6824,0.4808,4,2.2421,edge
