extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
6,5,13,0.4043,0.6087,0.0306,24,47,0.5957,0.6087,0.6022,0.1957,1,3.6567,edge
6,4,11,0.3542,0.6739,0.0274,21,48,0.6458,0.6739,0.6596,0.3043,2,3.1416,edge
5,4,9,0.2979,0.7174,0.0226,18,47,0.7021,0.7174,0.7097,0.413,3,2.774,edge
