extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
1,24,7,0.2759,0.4038,0.0268,32,29,0.7241,0.4038,0.5185,0.25,1,8.8981,edge
3,25,6,0.3,0.4038,0.0301,34,30,0.7,0.4038,0.5122,0.2308,2,6.572,edge
3,23,3,0.1875,0.5,0.0201,29,32,0.8125,0.5,0.619,0.3846,3,3.1956,edge
3,25,2,0.1667,0.4808,0.0167,30,30,0.8333,0.4808,0.6098,0.3846,4,3.4504,edge
