extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
9,16,14,0.5897,0.3478,0.0419,39,39,0.4103,0.3478,0.3765,0.0,1,0.7241,edge
4,14,5,0.25,0.587,0.0164,23,36,0.75,0.587,0.6585,0.3913,2,0.6584,edge
3,15,3,0.1765,0.6087,0.0109,21,34,0.8235,0.6087,0.7,0.4783,3,0.6676,edge
