extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
7,8,18,0.5556,0.4348,0.0403,33,45,0.4444,0.4348,0.4396,0.0,1,7.7925,edge
4,8,12,0.381,0.5652,0.0258,24,42,0.619,0.5652,0.5909,0.2174,2,3.8806,edge
3,8,10,0.3171,0.6087,0.021,21,41,0.6829,0.6087,0.6437,0.3261,3,5.8774,edge
3,7,10,0.3095,0.6304,0.021,20,42,0.6905,0.6304,0.6591,0.3478,4,3.9112,edge
3,7,9,0.2857,0.6522,0.0194,19,42,0.7143,0.6522,0.6818,0.3913,5,3.0174,edge
