extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
14,12,14,0.5833,0.4348,0.051,40,48,0.4167,0.4348,0.4255,0.0,1,1.047,edge
7,7,6,0.2826,0.7174,0.0237,20,46,0.7174,0.7174,0.7174,0.4348,2,1.0754,edge
2,5,2,0.093,0.8478,0.0073,9,43,0.907,0.8478,0.8764,0.7609,3,0.9453,edge
