extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
1,35,3,0.125,0.4242,0.0093,39,32,0.875,0.4242,0.5714,0.3636,1,270.2064,edge
0,33,5,0.1515,0.4242,0.0116,38,33,0.8485,0.4242,0.5657,0.3485,2,287.0303,edge
0,33,2,0.0606,0.4697,0.0047,35,33,0.9394,0.4697,0.6263,0.4394,3,285.6843,edge
