extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
7,17,12,0.4524,0.4423,0.0635,36,42,0.5476,0.4423,0.4894,0.0769,1,1.5492,edge
5,12,4,0.2,0.6923,0.0301,21,45,0.8,0.6923,0.7423,0.5192,2,3.4351,edge
3,10,3,0.1333,0.75,0.0201,16,45,0.8667,0.75,0.8041,0.6346,3,3.1543,edge
