extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
3,18,12,0.4054,0.4231,0.0502,33,37,0.5946,0.4231,0.4944,0.1346,1,14.6471,edge
3,15,3,0.15,0.6538,0.0201,21,40,0.85,0.6538,0.7391,0.5385,2,5.9803,edge
2,14,2,0.1,0.6923,0.0134,18,40,0.9,0.6923,0.7826,0.6154,3,4.0415,edge
2,14,3,0.125,0.6731,0.0167,19,40,0.875,0.6731,0.7609,0.5769,4,3.3013,edge
2,14,1,0.075,0.7115,0.01,17,40,0.925,0.7115,0.8043,0.6538,5,2.4726,edge
