extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
9,32,7,0.2623,0.5357,0.0153,48,61,0.7377,0.5357,0.6207,0.3452,1,7.2069,edge
9,32,7,0.2623,0.5357,0.0153,48,61,0.7377,0.5357,0.6207,0.3452,2,7.3682,edge
