extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
6,2,3,0.18,0.8913,0.0145,11,50,0.82,0.8913,0.8542,0.6957,1,32.8047,edge
5,2,1,0.1224,0.9348,0.0097,8,49,0.8776,0.9348,0.9053,0.8043,2,21.5698,edge
4,2,1,0.1042,0.9348,0.0081,7,48,0.8958,0.9348,0.9149,0.8261,3,20.8597,edge
3,2,1,0.0851,0.9348,0.0065,6,47,0.9149,0.9348,0.9247,0.8478,4,17.949,edge
