extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
5,19,12,0.4474,0.4038,0.0569,36,38,0.5526,0.4038,0.4667,0.0769,1,28.9013,edge
4,19,4,0.2162,0.5577,0.0268,27,37,0.7838,0.5577,0.6517,0.4038,2,28.3178,edge
3,18,3,0.1622,0.5962,0.0201,24,37,0.8378,0.5962,0.6966,0.4808,3,27.9717,edge
