extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
3,1,8,0.4074,0.64,0.0667,12,27,0.5926,0.64,0.6154,0.2,1,0.6518,edge
1,2,2,0.125,0.84,0.0182,5,24,0.875,0.84,0.8571,0.72,2,0.5974,edge
0,2,2,0.087,0.84,0.0121,4,23,0.913,0.84,0.875,0.76,3,1.1342,edge
0,2,0,0.0,0.92,0.0,2,23,1.0,0.92,0.9583,0.92,4,1.0055,edge
