extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
4,24,6,0.1562,0.6429,0.0096,34,64,0.8438,0.6429,0.7297,0.5238,1,22.4722,edge
3,23,5,0.125,0.6667,0.0077,31,64,0.875,0.6667,0.7568,0.5714,2,20.5393,edge
3,23,8,0.1719,0.631,0.0105,34,64,0.8281,0.631,0.7162,0.5,3,21.0873,edge
4,25,3,0.1111,0.6667,0.0067,32,63,0.8889,0.6667,0.7619,0.5833,4,20.2647,edge
