iter,prior_num,wrong_prior
1,7,1
2,8,1
3,8,1
1,6,0
2,10,1
3,10,1
1,6,2
2,8,2
3,9,2
4,9,2
1,5,1
2,6,1
3,6,1
1,4,1
2,6,1
3,8,1
4,8,1
1,4,1
2,5,1
3,5,1
1,4,1
2,6,2
3,6,2
1,2,0
2,3,0
3,4,1
4,4,1
1,8,3
2,8,3
1,4,1
2,4,1
1,7,1
2,10,3
3,10,3
1,7,3
2,8,4
3,11,5
4,12,6
5,12,6
