iter,prior_num,wrong_prior
1,3,0
2,3,0
1,2,0
2,3,0
3,3,0
1,3,0
2,4,0
3,5,0
4,5,0
1,3,0
2,4,0
3,4,0
1,5,0
2,5,0
1,2,0
2,3,1
3,6,2
4,6,2
1,2,0
2,2,0
1,2,0
2,2,0
1,2,0
2,2,0
1,1,0
2,2,0
3,3,0
4,3,0
1,3,0
2,3,0
