iter,prior_num,wrong_prior
1,4,0
2,4,0
1,3,1
2,5,2
3,5,2
1,8,1
2,10,2
3,11,2
4,13,2
5,13,2
1,6,2
2,10,2
3,13,3
4,14,3
5,14,3
1,4,1
2,5,1
3,5,1
1,5,0
2,8,0
3,10,1
4,10,1
1,3,0
2,3,0
1,4,1
2,4,1
1,4,0
2,4,0
1,5,0
2,5,0
1,4,1
2,4,1
1,5,1
2,5,1
