iter,prior_num,wrong_prior
1,23,2
2,33,2
3,33,2
1,21,2
2,23,3
3,23,3
1,18,2
2,30,2
3,34,2
4,34,2
1,12,1
2,16,2
3,18,2
4,18,2
1,20,2
2,26,4
3,33,4
4,33,4
1,19,3
2,29,5
3,31,5
4,31,5
1,18,1
2,21,2
3,21,2
1,20,2
2,21,2
3,24,2
4,24,2
1,15,1
2,20,1
3,22,1
4,22,1
1,21,0
2,21,0
1,20,2
2,23,2
3,23,2
1,14,1
2,21,1
3,21,1
