iter,prior_num,wrong_prior
1,4,1
2,7,1
3,8,1
4,8,1
1,3,1
2,4,1
3,5,1
4,7,1
5,9,2
6,9,2
1,6,1
2,9,2
3,10,2
4,10,2
1,7,2
2,11,4
3,13,4
4,14,4
5,15,4
6,15,4
1,3,1
2,4,1
3,6,1
4,7,1
5,7,1
1,4,0
2,6,1
3,6,1
1,3,0
2,3,0
1,4,1
2,4,1
1,6,1
2,6,1
1,4,1
2,4,1
1,5,1
2,5,1
1,6,1
2,6,1
