iter,prior_num,wrong_prior
1,14,2
2,16,3
3,18,3
4,19,4
5,19,4
1,16,2
2,18,2
3,19,2
4,19,2
1,16,3
2,23,4
3,24,4
4,24,4
1,18,3
2,24,5
3,26,6
4,27,6
5,27,6
1,13,1
2,15,2
3,16,2
4,17,3
5,17,3
1,14,2
2,15,2
3,16,2
4,16,2
1,21,2
2,22,3
3,23,4
4,23,4
1,9,0
2,9,0
1,13,1
2,16,1
3,16,1
1,13,0
2,16,0
3,16,0
1,19,2
2,20,2
3,20,2
1,12,1
2,18,1
3,18,1
