iter,prior_num,wrong_prior
1,13,0
2,17,0
3,17,0
1,7,0
2,11,0
3,12,0
4,12,0
1,8,0
2,12,0
3,12,0
1,5,0
2,5,0
1,7,0
2,7,0
1,8,0
2,8,0
1,9,0
2,9,0
1,5,0
2,5,0
1,4,0
2,8,1
3,8,1
1,7,0
2,9,0
3,9,0
1,4,0
2,4,0
1,6,1
2,10,1
3,10,1
