iter,prior_num,wrong_prior
1,11,1
2,15,1
3,20,1
4,23,1
5,23,1
1,7,0
2,10,0
3,10,0
1,12,1
2,15,1
3,16,1
4,17,1
5,17,1
1,10,1
2,15,2
3,15,2
1,8,1
2,11,1
3,13,1
4,13,1
1,5,0
2,12,1
3,12,1
1,2,0
2,6,0
3,7,0
4,7,0
1,5,0
2,5,0
1,4,1
2,4,1
1,2,0
2,3,0
3,3,0
1,2,0
2,4,0
3,4,0
1,3,0
2,3,0
