iter,prior_num,wrong_prior
1,15,0
2,18,0
3,20,0
4,20,0
1,25,0
2,31,0
3,33,0
4,33,0
1,6,0
2,15,0
3,15,0
1,12,0
2,19,1
3,19,1
1,12,0
2,23,2
3,23,2
1,14,0
2,21,0
3,27,0
4,27,0
1,18,0
2,26,0
3,28,0
4,28,0
1,13,0
2,15,0
3,17,0
4,19,0
5,21,0
6,21,0
1,15,0
2,17,0
3,19,0
4,19,0
1,13,0
2,13,0
1,13,0
2,17,0
3,20,0
4,20,0
1,15,0
2,17,0
3,19,0
4,19,0
