iter,prior_num,wrong_prior
1,20,1
2,24,1
3,24,1
1,20,1
2,20,1
1,15,1
2,17,1
3,17,1
1,22,2
2,22,2
1,19,2
2,19,2
1,12,1
2,12,1
1,36,3
2,38,3
3,38,3
1,34,3
2,38,3
3,38,3
1,46,3
2,48,3
3,48,3
1,32,2
2,36,2
3,36,2
1,40,4
2,48,4
3,48,4
1,41,4
2,43,4
3,43,4
