iter,prior_num,wrong_prior
1,11,1
2,16,2
3,22,3
4,25,3
5,25,3
1,7,0
2,14,0
3,14,0
1,12,1
2,16,1
3,17,1
4,17,1
1,10,1
2,15,2
3,20,4
4,21,4
5,22,4
6,25,5
7,25,5
1,8,1
2,11,2
3,15,3
4,16,3
5,17,4
6,17,4
1,5,0
2,14,0
3,15,0
4,16,0
5,16,0
1,2,0
2,10,0
3,12,1
4,13,2
5,13,2
1,5,0
2,5,0
1,4,1
2,6,1
3,7,1
4,7,1
1,2,0
2,6,0
3,11,0
4,11,0
1,2,0
2,3,0
3,3,0
1,3,0
2,10,0
3,10,0
