iter,prior_num,wrong_prior
1,6,0
2,8,0
3,8,0
1,6,1
2,9,1
3,10,1
4,12,2
5,12,2
1,10,1
2,11,2
3,11,2
1,10,3
2,11,4
3,11,4
1,5,1
2,7,2
3,7,2
1,5,0
2,7,1
3,7,1
1,9,1
2,11,1
3,11,1
1,8,1
2,10,1
3,10,1
1,5,1
2,7,1
3,7,1
1,5,1
2,7,1
3,7,1
1,8,1
2,9,1
3,11,2
4,11,2
1,11,2
2,13,2
3,13,2
