iter,prior_num,wrong_prior
1,7,0
2,11,0
3,13,0
4,13,0
1,8,0
2,12,0
3,14,0
4,14,0
1,5,0
2,5,0
1,5,0
2,6,0
3,6,0
1,4,0
2,4,0
1,8,0
2,10,0
3,10,0
1,10,0
2,10,0
1,11,0
2,13,0
3,13,0
1,7,0
2,9,0
3,9,0
1,7,0
2,9,0
3,9,0
1,6,0
2,6,0
1,10,0
2,14,0
3,16,0
4,16,0
