iter,prior_num,wrong_prior
1,1,0
2,1,0
1,2,0
2,3,0
3,3,0
1,2,0
2,2,0
1,1,0
2,1,0
1,7,1
2,8,1
3,8,1
1,3,1
2,4,1
3,4,1
1,1,1
2,5,1
3,6,1
4,6,1
1,1,0
2,1,0
1,1,0
2,1,0
1,1,0
2,1,0
1,1,0
2,1,0
1,2,0
2,2,0
