iter,TPR,SHD
1,0.76,0.28
2,0.76,0.28
3,0.84,0.16
1,0.72,0.28
2,0.88,0.12
1,0.76,0.24
2,0.88,0.12
1,0.76,0.28
2,0.8,0.24
1,0.76,0.24
2,0.76,0.24
3,0.8,0.2
1,0.8,0.2
2,0.76,0.24
3,0.84,0.16
1,0.88,0.12
2,0.96,0.04
1,0.88,0.12
2,0.96,0.04
1,0.96,0.04
2,0.96,0.04
1,0.88,0.12
2,0.96,0.04
1,0.88,0.12
2,0.96,0.04
1,0.96,0.04
2,0.88,0.12
3,0.96,0.04
