iter,TPR,SHD
1,0.25,0.75
1,0.25,0.75
1,0.0,1.25
1,0.5,0.5
1,0.75,0.25
1,0.0,1.0
2,0.5,0.5
1,0.75,0.25
2,0.75,0.25
3,1.0,0.0
1,0.0,1.0
1,0.25,0.75
2,0.75,0.25
