iter,TPR,SHD
1,0.6,0.44
2,0.76,0.28
3,0.8,0.24
1,0.52,0.6
2,0.68,0.32
3,0.84,0.16
1,0.52,0.6
2,0.72,0.32
3,0.68,0.36
4,0.8,0.24
1,0.48,0.72
2,0.68,0.4
3,0.76,0.36
1,0.6,0.4
2,0.68,0.32
3,0.72,0.28
4,0.76,0.24
1,0.48,0.64
2,0.68,0.32
3,0.8,0.2
4,0.8,0.2
1,0.68,0.4
2,0.92,0.08
1,0.52,0.68
2,0.8,0.2
3,0.92,0.08
1,0.76,0.24
2,0.88,0.12
1,0.64,0.48
2,0.92,0.16
3,0.92,0.12
1,0.72,0.4
2,0.72,0.28
3,0.92,0.08
1,0.44,0.72
2,0.92,0.12
