iter,TPR,SHD
1,0.369,0.7857
2,0.4762,0.631
1,0.4048,0.7619
2,0.3929,0.7857
1,0.3452,0.8333
2,0.4405,0.6905
1,0.3095,0.8929
2,0.4167,0.7381
1,0.4405,0.7024
2,0.4881,0.631
1,0.3452,0.8095
2,0.4048,0.7024
3,0.4524,0.6667
1,0.5,0.6667
2,0.5238,0.631
1,0.5357,0.6071
2,0.631,0.4643
1,0.4524,0.7381
2,0.5476,0.5714
1,0.4643,0.6786
2,0.5119,0.619
3,0.5238,0.6071
1,0.5357,0.5714
2,0.5714,0.5238
1,0.4881,0.6429
2,0.5119,0.6071
